REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 cln_1.wav	 enh_1.wav	 SQValue=1.102	 1.102	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.283	 1.283	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.347	 1.347	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.116	 1.116	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.172	 1.172	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.076	 1.076	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.354	 1.354	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.572	 1.572	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.616	 1.616	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.253	 1.253	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.307	 1.307	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.647	 1.647	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.374	 1.374	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.384	 1.384	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.292	 1.292	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.359	 1.359	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.324	 1.324	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.327	 1.327	 0.000	 0	 16000	0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.768	 1.768	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.206	 1.206	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.301	 1.301	 0.000	 0	 16000	0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.663	 1.663	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.367	 1.367	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.399	 1.399	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.405	 1.405	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.426	 1.426	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.474	 1.474	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.198	 1.198	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.597	 1.597	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.137	 1.137	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.248	 1.248	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.541	 1.541	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.401	 1.401	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.275	 1.275	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.382	 1.382	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.217	 1.217	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.521	 1.521	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.378	 1.378	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.418	 1.418	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.363	 1.363	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.324	 1.324	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.543	 1.543	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.516	 1.516	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.239	 1.239	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.225	 1.225	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.146	 1.146	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.327	 1.327	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.522	 1.522	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.685	 1.685	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.302	 1.302	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.483	 1.483	 0.000	 0	 16000	0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.630	 1.630	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.364	 1.364	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.382	 1.382	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.416	 1.416	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.343	 1.343	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.482	 1.482	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.400	 1.400	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.654	 1.654	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.250	 1.250	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.258	 1.258	 0.000	 0	 16000	0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.655	 1.655	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.347	 1.347	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.418	 1.418	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.323	 1.323	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.305	 1.305	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.326	 1.326	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.201	 1.201	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.691	 1.691	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.137	 1.137	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.262	 1.262	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.556	 1.556	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.240	 1.240	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.569	 1.569	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.433	 1.433	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.240	 1.240	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.212	 1.212	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.308	 1.308	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.517	 1.517	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.198	 1.198	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.230	 1.230	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.694	 1.694	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.331	 1.331	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.300	 1.300	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.559	 1.559	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.233	 1.233	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.426	 1.426	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.520	 1.520	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.738	 1.738	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.301	 1.301	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.375	 1.375	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.603	 1.603	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.300	 1.300	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.662	 1.662	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.488	 1.488	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.353	 1.353	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.548	 1.548	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.484	 1.484	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.660	 1.660	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.252	 1.252	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.272	 1.272	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.687	 1.687	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.356	 1.356	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.487	 1.487	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.556	 1.556	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.303	 1.303	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.447	 1.447	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.507	 1.507	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.631	 1.631	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.135	 1.135	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.334	 1.334	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.366	 1.366	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.392	 1.392	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.429	 1.429	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.377	 1.377	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.134	 1.134	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.372	 1.372	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.290	 1.290	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.761	 1.761	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.361	 1.361	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.266	 1.266	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.630	 1.630	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.285	 1.285	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.432	 1.432	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.384	 1.384	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.262	 1.262	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.422	 1.422	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.289	 1.289	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.524	 1.524	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.231	 1.231	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.602	 1.602	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.626	 1.626	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.395	 1.395	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.496	 1.496	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.462	 1.462	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.398	 1.398	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.500	 1.500	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.350	 1.350	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.656	 1.656	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.241	 1.241	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.415	 1.415	 0.000	 0	 16000	0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.539	 1.539	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.378	 1.378	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.463	 1.463	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.481	 1.481	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.327	 1.327	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.403	 1.403	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.303	 1.303	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.684	 1.684	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.166	 1.166	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.437	 1.437	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.467	 1.467	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.349	 1.349	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.446	 1.446	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.385	 1.385	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.344	 1.344	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.487	 1.487	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.479	 1.479	 0.000	 0	 16000	0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.764	 1.764	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.264	 1.264	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.328	 1.328	 0.000	 0	 16000	0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.677	 1.677	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.331	 1.331	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.438	 1.438	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.492	 1.492	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.338	 1.338	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.472	 1.472	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.410	 1.410	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.680	 1.680	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.291	 1.291	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.541	 1.541	 0.000	 0	 16000	0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.663	 1.663	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.412	 1.412	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.398	 1.398	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.392	 1.392	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.327	 1.327	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.073	 1.073	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.154	 1.154	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.660	 1.660	 0.000	 0	 16000	-0.0320
 cln_1.wav	 enh_1.wav	 SQValue=0.947	 0.947	 0.000	 0	 16000	-0.0280
 cln_1.wav	 enh_1.wav	 SQValue=1.190	 1.190	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.350	 1.350	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.117	 1.117	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.158	 1.158	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.000	 1.000	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.075	 1.075	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=0.552	 0.552	 0.000	 0	 16000	0.2160
 cln_1.wav	 enh_1.wav	 SQValue=0.980	 0.980	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.327	 1.327	 0.000	 0	 16000	-0.0280
 cln_1.wav	 enh_1.wav	 SQValue=1.036	 1.036	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.382	 1.382	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.249	 1.249	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.214	 1.214	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.326	 1.326	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.038	 1.038	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.150	 1.150	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.278	 1.278	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=0.999	 0.999	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.226	 1.226	 0.000	 0	 16000	-0.0320
 cln_1.wav	 enh_1.wav	 SQValue=1.144	 1.144	 0.000	 0	 16000	-0.0320
 cln_1.wav	 enh_1.wav	 SQValue=1.239	 1.239	 0.000	 0	 16000	0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.288	 1.288	 0.000	 0	 16000	-0.0280
 cln_1.wav	 enh_1.wav	 SQValue=1.071	 1.071	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.171	 1.171	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=0.828	 0.828	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.135	 1.135	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.135	 1.135	 0.000	 0	 16000	-0.0280
 cln_1.wav	 enh_1.wav	 SQValue=1.236	 1.236	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.735	 1.735	 0.000	 0	 16000	-0.0280
 cln_1.wav	 enh_1.wav	 SQValue=0.998	 0.998	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.309	 1.309	 0.000	 0	 16000	0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.380	 1.380	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.197	 1.197	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.370	 1.370	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.247	 1.247	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.175	 1.175	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.242	 1.242	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.328	 1.328	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.689	 1.689	 0.000	 0	 16000	-0.0320
 cln_1.wav	 enh_1.wav	 SQValue=1.070	 1.070	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.220	 1.220	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.312	 1.312	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.214	 1.214	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.314	 1.314	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.323	 1.323	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.199	 1.199	 0.000	 0	 16000	0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.191	 1.191	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=0.988	 0.988	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.262	 1.262	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.088	 1.088	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.458	 1.458	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.324	 1.324	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.278	 1.278	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.391	 1.391	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.192	 1.192	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.080	 1.080	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.249	 1.249	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.521	 1.521	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.479	 1.479	 0.000	 0	 16000	-0.0320
 cln_1.wav	 enh_1.wav	 SQValue=1.229	 1.229	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.190	 1.190	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.424	 1.424	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.301	 1.301	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.260	 1.260	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.132	 1.132	 0.000	 0	 16000	-0.0280
 cln_1.wav	 enh_1.wav	 SQValue=1.026	 1.026	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.047	 1.047	 0.000	 0	 16000	0.0000
 cln_1.wav	 enh_1.wav	 SQValue=1.176	 1.176	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.634	 1.634	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.060	 1.060	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.303	 1.303	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.434	 1.434	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.230	 1.230	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.436	 1.436	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.434	 1.434	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.251	 1.251	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.254	 1.254	 0.000	 0	 16000	0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.103	 1.103	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.693	 1.693	 0.000	 0	 16000	-0.0280
 cln_1.wav	 enh_1.wav	 SQValue=0.982	 0.982	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.421	 1.421	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.463	 1.463	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.082	 1.082	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=1.500	 1.500	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.278	 1.278	 0.000	 0	 16000	-0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.027	 1.027	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.139	 1.139	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=0.986	 0.986	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.515	 1.515	 0.000	 0	 16000	-0.0280
 cln_1.wav	 enh_1.wav	 SQValue=1.023	 1.023	 0.000	 0	 16000	-0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.282	 1.282	 0.000	 0	 16000	-0.0120
 cln_1.wav	 enh_1.wav	 SQValue=1.353	 1.353	 0.000	 0	 16000	-0.0160
 cln_1.wav	 enh_1.wav	 SQValue=1.223	 1.223	 0.000	 0	 16000	0.0040
 cln_1.wav	 enh_1.wav	 SQValue=1.420	 1.420	 0.000	 0	 16000	-0.0160
